emo_detail;manufacture;serial_number;type;power_rate;power_unit;voltage;current_nominal;frequency;pole;rpm;bearing_de;bearing_nde;frame_type;shaft_diameter;phase_supply;cos_phi;efficiency;ip_rating;insulation_class;duty;connection_type;nipple_grease;greasing_type;greasing_qty_de;greasing_qty_nde;length;width;height;weight;cooling_fan;mounting
MGM001054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO002974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO002032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM001115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM001198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM001193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO005005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MFB000176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO000065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO002546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO002548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO002549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO003261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
EMO001843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGM000259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MDO000308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB000936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
MGB001096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Horizontal
